Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Arnold Jonathan,Pres. Oral & Specialty Deliv.,2021-11-01,Option Exercise,44.77,7559,338421,Nov 03 03:35 PM
Arnold Jonathan,Pres. Oral & Specialty Deliv.,2021-11-01,Sale,140.02,10672,1494293,Nov 03 03:35 PM
Castellano Thomas P,"SVP, Chief Financial Officer",2021-10-20,Sale,134,2307,309138,Oct 21 07:16 PM
Arnold Jonathan,Pres. Oral & Specialty Deliv.,2021-10-14,Sale,129.41,1661,214950,Oct 18 02:33 PM
Fasman Steven L,SVP & General Counsel,2021-10-04,Option Exercise,51.51,17259,889050,Oct 06 05:37 PM
Schmidt Kay A,"SVP, Technical Operations",2021-10-04,Sale,131.25,2191,287569,Oct 06 05:37 PM
Fasman Steven L,SVP & General Counsel,2021-10-04,Sale,129.05,34714,4479975,Oct 06 05:37 PM
Chiminski John R,Chair & CEO,2021-10-01,Option Exercise,39.39,75838,2986973,Oct 05 06:51 PM
Pravda Ricardo,SVP & Chief HR Officer,2021-10-01,Option Exercise,63.3,3818,241694,Oct 05 06:51 PM
Grippo Michael J,"SVP, Strategy & Corp. Dev.",2021-10-01,Sale,131.66,2055,270557,Oct 05 06:51 PM
Pravda Ricardo,SVP & Chief HR Officer,2021-10-01,Sale,132.68,4906,650928,Oct 05 06:51 PM
Chiminski John R,Chair & CEO,2021-10-01,Sale,130.9,152637,19979610,Oct 05 06:51 PM
Hopson Ricky,"VP, Chief Accounting Officer",2021-08-27,Sale,131.13,1471,192894,Aug 30 09:42 PM
Schmidt Kay A,"SVP, Technical Operations",2021-08-27,Sale,131.13,825,108183,Aug 30 09:43 PM
Castellano Thomas P,"SVP, Chief Financial Officer",2021-08-27,Sale,131.13,2093,274458,Aug 30 09:43 PM
Maselli Alessandro,President & COO,2021-08-27,Sale,131.13,3743,490824,Aug 30 09:41 PM
Pravda Ricardo,SVP & Chief HR Officer,2021-08-27,Sale,131.13,692,90742,Aug 30 09:42 PM
Grippo Michael J,"SVP, Strategy & Corp. Dev.",2021-08-27,Sale,131.13,1698,222661,Aug 30 09:40 PM
Gunther Scott,"SVP, Quality & Reg. Affairs",2021-08-27,Sale,130.78,4173,545725,Aug 30 09:41 PM
Chiminski John R,Chair & CEO,2021-08-27,Sale,131.06,44488,5830711,Aug 30 09:39 PM
Fasman Steven L,SVP & General Counsel,2021-08-27,Sale,131.13,6111,801344,Aug 30 09:39 PM
Gennadios Aristippos,President Softgel & Oral Tech,2021-08-27,Sale,131.13,2262,296619,Aug 30 09:40 PM
Arnold Jonathan,Pres. Oral & Specialty Deliv.,2021-08-27,Sale,131.13,452,59271,Aug 30 09:38 PM
Pravda Ricardo,SVP & Chief HR Officer,2021-07-26,Sale,113.05,458,51777,Jul 28 04:28 PM
Hopson Ricky,"VP, Chief Accounting Officer",2021-07-26,Sale,113.05,360,40698,Jul 28 04:28 PM
Schmidt Kay A,"SVP, Technical Operations",2021-07-26,Sale,113.05,547,61838,Jul 28 04:29 PM
Castellano Thomas P,"SVP, Chief Financial Officer",2021-07-26,Sale,113.05,555,62743,Jul 28 04:29 PM
Grippo Michael J,"SVP, Strategy & Corp. Dev.",2021-07-26,Sale,113.05,451,50986,Jul 28 04:27 PM
Gunther Scott,"SVP, Quality & Reg. Affairs",2021-07-26,Sale,113.04,1079,121967,Jul 28 04:27 PM
Maselli Alessandro,President & COO,2021-07-26,Sale,113.05,993,112259,Jul 28 04:28 PM
Fasman Steven L,SVP & General Counsel,2021-07-26,Sale,113.05,1549,175114,Jul 28 04:26 PM
Gennadios Aristippos,President Softgel & Oral Tech,2021-07-26,Sale,113.05,465,52568,Jul 28 04:27 PM
Arnold Jonathan,Pres. Oral & Specialty Deliv.,2021-07-26,Sale,113.05,120,13566,Jul 28 04:25 PM
Chiminski John R,Chair & CEO,2021-07-26,Sale,113.05,11137,1259038,Jul 28 04:25 PM
Fasman Steven L,SVP & General Counsel,2021-07-15,Sale,109.86,4500,494353,Jul 16 01:06 PM
