Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
LITTLE MITCHELL R,"Senior VP, WW Client Engagemnt",2021-11-22,Sale,82.75,3793,313871,Nov 23 02:08 PM
CHAPMAN MATTHEW W,Director,2021-11-22,Sale,82.75,1000,82750,Nov 23 02:08 PM
SIMONCIC RICHARD J,"Senior VP, Analog/Intrfce BU",2021-11-15,Option Exercise,83.21,6322,526054,Nov 17 02:36 PM
MOORTHY GANESH,President & CEO,2021-11-15,Option Exercise,83.21,18856,1569008,Nov 17 02:35 PM
SANGHI STEVE,Executive Chair,2021-11-15,Option Exercise,83.21,41808,3478844,Nov 17 02:35 PM
DREHOBL STEPHEN V,"Senior VP, MCU8/MCU16 BU",2021-11-15,Option Exercise,83.21,8706,724426,Nov 17 02:34 PM
LITTLE MITCHELL R,"Senior VP, WW Client Engagemnt",2021-11-15,Option Exercise,83.21,7592,631730,Nov 17 02:32 PM
Bjornholt James Eric,Senior VP and CFO,2021-11-15,Option Exercise,83.21,5630,468472,Nov 17 02:31 PM
MEYERCORD WADE F,Director,2021-08-24,Sale,148.83,500,74414,Aug 25 05:45 PM
Rapp Karen Marie,Director,2021-08-23,Option Exercise,147.88,555,82073,Aug 25 05:45 PM
Johnson Karlton D,Director,2021-08-23,Option Exercise,147.88,297,43920,Aug 25 05:44 PM
CHAPMAN MATTHEW W,Director,2021-08-23,Sale,146.08,500,73040,Aug 24 04:11 PM
LITTLE MITCHELL R,"Senior VP, WW Client Engagemnt",2021-08-23,Sale,146.08,2226,325174,Aug 24 04:10 PM
Bjornholt James Eric,Senior VP and CFO,2021-08-23,Sale,146.08,1091,159373,Aug 24 04:09 PM
MEYERCORD WADE F,Director,2021-08-18,Option Exercise,143.67,1145,164502,Aug 19 05:21 PM
DAY L B,Director,2021-08-18,Option Exercise,143.67,1145,164502,Aug 19 05:20 PM
Johnson Esther,Director,2021-08-18,Option Exercise,143.67,1145,164502,Aug 19 05:21 PM
CHAPMAN MATTHEW W,Director,2021-08-18,Option Exercise,143.67,1145,164502,Aug 19 05:19 PM
MEYERCORD WADE F,Director,2021-08-16,Sale,151.8,692,105046,Aug 17 06:37 PM
SIMONCIC RICHARD J,"Senior VP, Analog/Intrfce BU",2021-08-15,Option Exercise,150.41,3691,555163,Aug 18 04:42 PM
MOORTHY GANESH,President & CEO,2021-08-15,Option Exercise,150.41,11010,1656014,Aug 18 04:41 PM
SANGHI STEVE,Executive Chair,2021-08-15,Option Exercise,150.41,25617,3853053,Aug 18 04:42 PM
LITTLE MITCHELL R,"Senior VP, WW Client Engagemnt",2021-08-15,Option Exercise,150.41,4456,670227,Aug 18 04:40 PM
DREHOBL STEPHEN V,"Senior VP, MCU8/MCU16 BU",2021-08-15,Option Exercise,150.41,5041,758217,Aug 18 04:39 PM
Bjornholt James Eric,Senior VP and CFO,2021-08-15,Option Exercise,150.41,3295,495601,Aug 18 04:37 PM
DREHOBL STEPHEN V,"Senior VP, MCU8/MCU16 BU",2021-08-12,Sale,151,3478,525178,Aug 13 04:52 PM
Johnson Esther,Director,2021-08-10,Option Exercise,150.5,692,104146,Aug 11 07:29 PM
MEYERCORD WADE F,Director,2021-08-10,Option Exercise,150.5,692,104146,Aug 11 07:29 PM
DAY L B,Director,2021-08-10,Option Exercise,150.5,692,104146,Aug 11 07:28 PM
CHAPMAN MATTHEW W,Director,2021-08-10,Option Exercise,150.5,692,104146,Aug 11 07:27 PM
