Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Brown Vance R,"SVP, GC and Corp. Secretary",2022-02-21,Option Exercise,0,779,0,Feb 23 04:14 PM
Fitzgerald Joseph Michael,"EVP & Pres, Cardiology",2022-02-21,Option Exercise,0,3895,0,Feb 23 04:15 PM
Eddy Jodi Euerle,"SVP, Chief Info & Digital Off.",2022-02-21,Option Exercise,0,935,0,Feb 23 04:15 PM
Carruthers Wendy,"SVP, Human Resources",2022-02-21,Option Exercise,0,1558,0,Feb 23 04:15 PM
Butcher Arthur C,"EVP&Pres, Asia Pacific",2022-02-21,Option Exercise,0,1714,0,Feb 23 04:15 PM
Brennan Daniel J.,EVP and CFO,2022-02-21,Option Exercise,0,3661,0,Feb 23 04:14 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-02-21,Option Exercise,0,2804,0,Feb 23 04:16 PM
Meredith Ian T,EVP Global Chief Med Officer,2022-02-21,Option Exercise,0,1013,0,Feb 23 04:16 PM
Mahoney Michael F,"Chairman, President & CEO",2022-02-21,Option Exercise,0,16825,0,Feb 23 04:15 PM
Mackey Edward F,"EVP, Operations",2022-02-21,Option Exercise,0,2726,0,Feb 23 04:15 PM
Olson Scott,"SVP & Pres, CRM, Diagnostics",2022-02-21,Option Exercise,0,1090,0,Feb 23 04:18 PM
Nanavaty Maulik,"SVP & Pres, Neuromodulation",2022-02-21,Option Exercise,0,1714,0,Feb 23 04:18 PM
Monson Jonathan,"VP, Global Controller and CAO",2022-02-21,Option Exercise,0,623,0,Feb 23 04:17 PM
Sorenson John Bradley,"SVP, Global Supply Chain",2022-02-21,Option Exercise,0,1090,0,Feb 23 04:18 PM
Pierce David A,EVP Pres MedSurg,2022-02-21,Option Exercise,0,2493,0,Feb 23 04:18 PM
Thepaut Eric Francis Yves,"EVP & Pres, Eur, Mid-East, Afr",2022-02-21,Option Exercise,0,1714,0,Feb 23 04:19 PM
Eddy Jodi Euerle,"SVP, Chief Info & Digital Off.",2022-02-18,Option Exercise,0,1112,0,Feb 22 04:44 PM
Fitzgerald Joseph Michael,"EVP & Pres, Cardiology",2022-02-18,Option Exercise,0,3706,0,Feb 22 04:44 PM
Carruthers Wendy,"SVP, Human Resources",2022-02-18,Option Exercise,0,1853,0,Feb 22 04:44 PM
Butcher Arthur C,"EVP&Pres, Asia Pacific",2022-02-18,Option Exercise,0,2372,0,Feb 22 04:43 PM
Brown Vance R,"SVP, GC and Corp. Secretary",2022-02-18,Option Exercise,0,741,0,Feb 22 04:43 PM
Brennan Daniel J.,EVP and CFO,2022-02-18,Option Exercise,0,3706,0,Feb 22 04:43 PM
Nanavaty Maulik,"SVP & Pres, Neuromodulation",2022-02-18,Option Exercise,0,1779,0,Feb 22 04:46 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-02-18,Option Exercise,0,2816,0,Feb 22 04:45 PM
Meredith Ian T,EVP Global Chief Med Officer,2022-02-18,Option Exercise,0,1037,0,Feb 22 04:45 PM
Mahoney Michael F,"Chairman, President & CEO",2022-02-18,Option Exercise,0,16307,0,Feb 22 04:45 PM
Mackey Edward F,"EVP, Operations",2022-02-18,Option Exercise,0,25942,0,Feb 22 04:44 PM
Thepaut Eric Francis Yves,"EVP & Pres, Eur, Mid-East, Afr",2022-02-18,Option Exercise,0,2001,0,Feb 22 04:47 PM
Sorenson John Bradley,"SVP, Global Supply Chain",2022-02-18,Option Exercise,0,1186,0,Feb 22 04:47 PM
Scanlon Meghan,"SVP,Pres,Urology Pelvic Health",2022-02-18,Option Exercise,0,1112,0,Feb 22 04:46 PM
Pierce David A,EVP Pres MedSurg,2022-02-18,Option Exercise,0,2668,0,Feb 22 04:46 PM
Olson Scott,"SVP & Pres, CRM, Diagnostics",2022-02-18,Option Exercise,0,1037,0,Feb 22 04:46 PM
Monson Jonathan,"VP, Global Controller and CAO",2022-02-18,Option Exercise,0,637,0,Feb 22 04:46 PM
Pierce David A,EVP Pres MedSurg,2022-02-18,Sale,42.88,2354,100940,Feb 22 04:46 PM
Monson Jonathan,"VP, Global Controller and CAO",2022-02-17,Option Exercise,0,1000,0,Feb 22 04:46 PM
Olson Scott,"SVP & Pres, CRM, Diagnostics",2022-02-17,Option Exercise,0,1416,0,Feb 22 04:46 PM
Pierce David A,EVP Pres MedSurg,2022-02-17,Option Exercise,0,3333,0,Feb 22 04:46 PM
Scanlon Meghan,"SVP,Pres,Urology Pelvic Health",2022-02-17,Option Exercise,0,1583,0,Feb 22 04:46 PM
Sorenson John Bradley,"SVP, Global Supply Chain",2022-02-17,Option Exercise,0,1500,0,Feb 22 04:47 PM
Thepaut Eric Francis Yves,"EVP & Pres, Eur, Mid-East, Afr",2022-02-17,Option Exercise,0,2500,0,Feb 22 04:47 PM
Mackey Edward F,"EVP, Operations",2022-02-17,Option Exercise,0,2833,0,Feb 22 04:44 PM
Mahoney Michael F,"Chairman, President & CEO",2022-02-17,Option Exercise,0,18333,0,Feb 22 04:45 PM
Meredith Ian T,EVP Global Chief Med Officer,2022-02-17,Option Exercise,0,1250,0,Feb 22 04:45 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-02-17,Option Exercise,0,3333,0,Feb 22 04:45 PM
Nanavaty Maulik,"SVP & Pres, Neuromodulation",2022-02-17,Option Exercise,0,2166,0,Feb 22 04:46 PM
Brennan Daniel J.,EVP and CFO,2022-02-17,Option Exercise,0,4583,0,Feb 22 04:43 PM
Brown Vance R,"SVP, GC and Corp. Secretary",2022-02-17,Option Exercise,0,1000,0,Feb 22 04:43 PM
Butcher Arthur C,"EVP&Pres, Asia Pacific",2022-02-17,Option Exercise,0,2833,0,Feb 22 04:43 PM
Carruthers Wendy,"SVP, Human Resources",2022-02-17,Option Exercise,0,2250,0,Feb 22 04:44 PM
Eddy Jodi Euerle,"SVP, Chief Info & Digital Off.",2022-02-17,Option Exercise,0,1500,0,Feb 22 04:44 PM
Fitzgerald Joseph Michael,"EVP & Pres, Cardiology",2022-02-17,Option Exercise,0,4166,0,Feb 22 04:44 PM
Brennan Daniel J.,EVP and CFO,2022-02-16,Option Exercise,6.28,12187,76534,Feb 17 07:57 PM
Pierce David A,EVP Pres MedSurg,2022-02-16,Sale,43.81,1956,85692,Feb 17 08:34 PM
Brennan Daniel J.,EVP and CFO,2022-02-16,Sale,43.7,12187,532580,Feb 17 07:57 PM
Brennan Daniel J.,EVP and CFO,2022-02-15,Option Exercise,0,4153,0,Feb 17 07:57 PM
Thepaut Eric Francis Yves,"EVP & Pres, Eur, Mid-East, Afr",2022-02-15,Option Exercise,0,1846,0,Feb 17 08:42 PM
Sorenson John Bradley,"SVP, Global Supply Chain",2022-02-15,Option Exercise,0,1200,0,Feb 17 08:38 PM
Scanlon Meghan,"SVP,Pres,Urology Pelvic Health",2022-02-15,Option Exercise,0,1108,0,Feb 17 08:37 PM
Pierce David A,EVP Pres MedSurg,2022-02-15,Option Exercise,0,2769,0,Feb 17 08:34 PM
Olson Scott,"SVP & Pres, CRM, Diagnostics",2022-02-15,Option Exercise,0,1292,0,Feb 17 08:31 PM
Nanavaty Maulik,"SVP & Pres, Neuromodulation",2022-02-15,Option Exercise,0,1661,0,Feb 17 08:28 PM
Monson Jonathan,"VP, Global Controller and CAO",2022-02-15,Option Exercise,0,738,0,Feb 17 08:25 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-02-15,Option Exercise,0,2030,0,Feb 17 08:24 PM
Meredith Ian T,EVP Global Chief Med Officer,2022-02-15,Option Exercise,0,1108,0,Feb 17 08:21 PM
