Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Schwab Charles R.,Chairman,2021-12-20,Sale,80.61,60000,4836882,Dec 20 08:30 PM
Schwab Charles R.,Chairman,2021-11-23,Sale,82.25,49100,4038365,Nov 23 05:53 PM
Schwab Charles R.,Chairman,2021-11-22,Sale,82.43,49100,4047107,Nov 22 03:17 PM
Dea Joan,Director,2021-11-22,Sale,82.64,1250,103298,Nov 22 05:47 PM
Schwab Charles R.,Chairman,2021-11-18,Sale,81.9,49100,4021413,Nov 19 06:17 PM
Schwab Charles R.,Chairman,2021-11-16,Sale,81.72,49100,4012415,Nov 17 01:20 PM
Schwab Charles R.,Chairman,2021-11-15,Sale,81.97,49100,4024582,Nov 17 01:20 PM
Schwab Charles R.,Chairman,2021-11-08,Sale,81.54,44500,3628675,Nov 08 06:49 PM
Schwab Charles R.,Chairman,2021-11-08,Sale,81.75,1973,161293,Nov 08 03:12 PM
Schwab Charles R.,Chairman,2021-11-05,Sale,81.8,59177,4840661,Nov 05 05:08 PM
Schwab Charles R.,Chairman,2021-11-03,Sale,82.69,61150,5056286,Nov 03 04:04 PM
Schwab Charles R.,Chairman,2021-11-01,Sale,81.67,61350,5010203,Nov 02 01:18 PM
Schwab Charles R.,Chairman,2021-10-29,Option Exercise,13.64,150000,2046000,Oct 29 06:26 PM
Schwab Charles R.,Chairman,2021-10-29,Sale,82.02,150000,12302595,Oct 29 06:26 PM
Schwab Charles R.,Chairman,2021-10-28,Option Exercise,12.45,155890,1940830,Oct 28 06:54 PM
Schwab Charles R.,Chairman,2021-10-28,Sale,81.8,155890,12752379,Oct 28 06:54 PM
Schwab Charles R.,Chairman,2021-10-27,Option Exercise,12.45,768,9562,Oct 27 07:35 PM
Schwab Charles R.,Chairman,2021-10-27,Sale,83,768,63744,Oct 27 07:35 PM
Clark Bernard J.,EVP - Advisor Services,2021-10-26,Option Exercise,42.99,28370,1219626,Oct 27 03:43 PM
MARTINETTO JOSEPH R,Senior EVP and COO,2021-10-26,Option Exercise,42.99,25255,1085712,Oct 27 04:46 PM
Schwab Charles R.,Chairman,2021-10-26,Sale,83.72,96302,8062394,Oct 27 04:50 PM
MARTINETTO JOSEPH R,Senior EVP and COO,2021-10-26,Sale,83.99,25255,2121173,Oct 27 04:46 PM
Clark Bernard J.,EVP - Advisor Services,2021-10-26,Sale,84,28370,2383188,Oct 27 03:43 PM
Clark Bernard J.,EVP - Advisor Services,2021-10-25,Option Exercise,42.99,300,12897,Oct 25 07:55 PM
MARTINETTO JOSEPH R,Senior EVP and COO,2021-10-25,Option Exercise,42.99,230,9888,Oct 25 08:15 PM
MARTINETTO JOSEPH R,Senior EVP and COO,2021-10-25,Sale,83.99,230,19319,Oct 25 08:15 PM
Clark Bernard J.,EVP - Advisor Services,2021-10-25,Sale,84,300,25200,Oct 25 07:55 PM
Schwab Charles R.,Chairman,2021-10-25,Sale,83.05,23698,1968181,Oct 25 07:54 PM
Murtagh Nigel J,EVP - Corporate Risk,2021-10-22,Option Exercise,26.39,28000,738920,Oct 25 04:41 PM
Schwab Charles R.,Chairman,2021-10-22,Sale,82.56,120000,9907200,Oct 25 01:27 PM
Crawford Peter B.,EVP and CFO,2021-10-22,Sale,83.38,11000,917134,Oct 25 01:27 PM
Murtagh Nigel J,EVP - Corporate Risk,2021-10-22,Sale,83.26,28000,2331232,Oct 25 04:41 PM
Bettinger Walter W,CEO,2021-10-20,Option Exercise,30.17,206025,6215774,Oct 21 02:14 PM
Bettinger Walter W,CEO,2021-10-20,Sale,81.19,206025,16727747,Oct 21 02:14 PM
Schwab Charles R.,Chairman,2021-10-20,Sale,81.18,185250,15039410,Oct 20 06:17 PM
Bettinger Walter W,CEO,2021-10-19,Option Exercise,30.17,245239,7398861,Oct 19 06:47 PM
Bettinger Walter W,CEO,2021-10-19,Sale,81.12,245239,19893444,Oct 19 06:47 PM
DODDS CHRISTOPHER V,Director,2021-10-18,Option Exercise,49.2,11094,545847,Oct 19 12:39 PM
DODDS CHRISTOPHER V,Director,2021-10-18,Sale,80.38,11094,891750,Oct 19 12:39 PM
Schwab Charles R.,Chairman,2021-10-18,Sale,80.34,13000,1044376,Oct 19 12:39 PM
MARTINETTO JOSEPH R,Senior EVP and COO,2021-10-15,Option Exercise,42.99,25484,1095557,Oct 15 06:06 PM
MARTINETTO JOSEPH R,Senior EVP and COO,2021-10-15,Sale,80.53,35515,2860150,Oct 15 06:06 PM
Clark Bernard J.,EVP - Advisor Services,2021-10-11,Option Exercise,26.39,29977,791093,Oct 12 11:43 AM
MARTINETTO JOSEPH R,Senior EVP and COO,2021-10-11,Option Exercise,42.99,25484,1095557,Oct 12 11:43 AM
Craig Jonathan M.,Senior EVP,2021-10-11,Option Exercise,26.39,11598,306071,Oct 12 11:43 AM
Craig Jonathan M.,Senior EVP,2021-10-11,Sale,77.98,11598,904414,Oct 12 11:43 AM
MARTINETTO JOSEPH R,Senior EVP and COO,2021-10-11,Sale,78.05,25484,1989098,Oct 12 11:43 AM
Clark Bernard J.,EVP - Advisor Services,2021-10-11,Sale,78.16,29977,2342987,Oct 12 11:43 AM
Schwab Charles R.,Chairman,2021-10-11,Sale,78.5,28000,2197927,Oct 12 11:42 AM
Schwab Charles R.,Chairman,2021-10-04,Sale,74.47,28000,2085070,Oct 04 03:56 PM
Craig Jonathan M.,Senior EVP,2021-09-28,Option Exercise,26.39,902,23804,Sep 28 06:10 PM
Craig Jonathan M.,Senior EVP,2021-09-28,Sale,77.96,902,70316,Sep 28 06:10 PM
Schwab Charles R.,Chairman,2021-09-27,Sale,77.04,28000,2157134,Sep 27 03:41 PM
Schwab Charles R.,Chairman,2021-09-23,Sale,72,14000,1008000,Sep 23 01:45 PM
Schwab Charles R.,Chairman,2021-09-22,Sale,70.02,14000,980287,Sep 22 04:51 PM
Schwab Charles R.,Chairman,2021-09-14,Sale,72,6309,454259,Sep 14 01:30 PM
Schwab Charles R.,Chairman,2021-09-13,Sale,71.8,21691,1557472,Sep 13 06:06 PM
Schwab Charles R.,Chairman,2021-09-07,Sale,71.91,28000,2013399,Sep 07 02:17 PM
Schwab Charles R.,Chairman,2021-08-30,Sale,75.1,28000,2102859,Aug 30 02:05 PM
Morgan Peter J. III,EVP and General Counsel,2021-08-27,Sale,75.58,1043,78814,Aug 30 07:41 PM
Murtagh Nigel J,EVP - Corporate Risk,2021-08-25,Option Exercise,26.39,25000,659750,Aug 26 12:07 PM
