Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Yin Daniel Tei-Hwa,EVP & Co-Chief Invest. Officer,2022-02-02,Option Exercise,78.65,7267,571550,Feb 04 04:10 PM
Yin Daniel Tei-Hwa,EVP & Co-Chief Invest. Officer,2022-02-02,Sale,171.53,7267,1246472,Feb 04 04:10 PM
OLIVO MARIA,"EVP, Strat Dev & Pres Intl",2022-02-02,Sale,171.94,9011,1549324,Feb 04 04:04 PM
Schnitzer Alan D,Chairman and CEO,2022-02-02,Sale,170.47,66522,11340005,Feb 04 04:18 PM
HEYMAN WILLIAM H,Vice Chairman,2022-02-02,Sale,171.81,8500,1460376,Feb 04 04:16 PM
HEYMAN WILLIAM H,Vice Chairman,2022-01-27,Option Exercise,118.78,7000,831460,Jan 28 05:08 PM
RUSSELL DOUGLAS K,"SVP, Corp Contr & Treasurer",2022-01-27,Option Exercise,106.04,7983,846517,Jan 28 05:10 PM
RUSSELL DOUGLAS K,"SVP, Corp Contr & Treasurer",2022-01-27,Sale,171,7983,1365093,Jan 28 05:10 PM
HEYMAN WILLIAM H,Vice Chairman,2022-01-27,Sale,170.57,7000,1193970,Jan 28 05:08 PM
Klein Michael Frederick,"EVP & President, Personal Ins.",2022-01-26,Option Exercise,106.03,10000,1060300,Jan 27 04:05 PM
Klein Michael Frederick,"EVP & President, Personal Ins.",2022-01-26,Sale,167.04,10000,1670390,Jan 27 04:05 PM
HEYMAN WILLIAM H,Vice Chairman,2022-01-25,Option Exercise,118.78,6000,712680,Jan 26 05:10 PM
HEYMAN WILLIAM H,Vice Chairman,2022-01-25,Sale,168.95,6000,1013680,Jan 26 05:10 PM
HEYMAN WILLIAM H,Vice Chairman,2022-01-24,Option Exercise,118.78,27000,3207060,Jan 26 05:10 PM
HEYMAN WILLIAM H,Vice Chairman,2022-01-24,Sale,165.78,27000,4476000,Jan 26 05:10 PM
BESSETTE ANDY F,EVP and Chief Admin Officer,2021-11-23,Option Exercise,118.78,6005,713274,Nov 24 04:14 PM
BESSETTE ANDY F,EVP and Chief Admin Officer,2021-11-23,Sale,159.87,6005,960013,Nov 24 04:14 PM
RUSSELL DOUGLAS K,"SVP, Corp Contr & Treasurer",2021-11-01,Option Exercise,79.5,14689,1167729,Nov 02 04:11 PM
RUSSELL DOUGLAS K,"SVP, Corp Contr & Treasurer",2021-11-01,Sale,162,14689,2379618,Nov 02 04:11 PM
Lefebvre Mojgan M,EVP & Chief Tech & Ops Officer,2021-10-26,Sale,160.73,1038,166842,Oct 28 04:07 PM
Klein Michael Frederick,"EVP & President, Personal Ins.",2021-10-25,Option Exercise,106.04,5876,623091,Oct 27 04:09 PM
Klein Michael Frederick,"EVP & President, Personal Ins.",2021-10-25,Sale,161.71,5876,950185,Oct 27 04:09 PM
BESSETTE ANDY F,EVP and Chief Admin Officer,2021-08-27,Option Exercise,118.27,20835,2464135,Aug 31 04:15 PM
BESSETTE ANDY F,EVP and Chief Admin Officer,2021-08-27,Sale,162.05,20835,3376392,Aug 31 04:15 PM
OLIVO MARIA,"EVP, Strat Dev & Pres Intl",2021-08-20,Option Exercise,59.74,9903,591605,Aug 24 04:15 PM
OLIVO MARIA,"EVP, Strat Dev & Pres Intl",2021-08-20,Sale,162.04,9903,1604732,Aug 24 04:15 PM
Klein Michael Frederick,"EVP & President, Personal Ins.",2021-07-26,Option Exercise,106.04,12000,1272480,Jul 28 04:56 PM
Klein Michael Frederick,"EVP & President, Personal Ins.",2021-07-26,Sale,149.22,12000,1790680,Jul 28 04:56 PM
