Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Taylor David S,Executive Chairman,2022-01-31,Sale,160.01,25000,4000325,Feb 01 06:54 PM
Moeller Jon R,President and CEO,2022-01-31,Sale,160.01,46464,7434523,Feb 01 06:51 PM
Moeller Jon R,President and CEO,2022-01-31,Sale,160.01,59156,9465327,Feb 01 06:51 PM
Moeller Jon R,President and CEO,2022-01-28,Option Exercise,85.31,281271,23994113,Jan 28 05:44 PM
Moeller Jon R,President and CEO,2022-01-28,Sale,160.58,281271,45165710,Jan 28 05:44 PM
Taylor David S,Executive Chairman,2022-01-20,Option Exercise,80.29,50000,4014500,Jan 21 04:50 PM
Pritchard Marc S.,Chief Brand Officer,2022-01-20,Option Exercise,67.52,51837,3500034,Jan 21 04:52 PM
Jejurikar Shailesh,Chief Operating Officer,2022-01-20,Option Exercise,85.13,49337,4200059,Jan 21 04:53 PM
Pritchard Marc S.,Chief Brand Officer,2022-01-20,Sale,161.13,51837,8352496,Jan 21 04:52 PM
Taylor David S,Executive Chairman,2022-01-20,Sale,164.07,50000,8203700,Jan 21 04:50 PM
Jejurikar Shailesh,Chief Operating Officer,2022-01-20,Sale,161.13,49337,7949671,Jan 21 04:53 PM
Moeller Jon R,President and CEO,2022-01-05,Sale,163.4,874,142812,Jan 07 03:27 PM
Majoras Deborah P,Chief Legal Officer & Secy,2021-12-06,Option Exercise,148.83,70,10392,Dec 07 01:34 PM
Raman Sundar G.,CEO-Fabric & Home Care,2021-12-06,Option Exercise,148.83,15,2259,Dec 07 01:32 PM
Pritchard Marc S.,Chief Brand Officer,2021-12-06,Option Exercise,148.83,76,11296,Dec 07 01:30 PM
Grabowski Mary Theresa,Chief Human Resources Officer,2021-12-06,Option Exercise,148.83,41,6175,Dec 07 01:28 PM
Moeller Jon R,President and CEO,2021-12-06,Option Exercise,148.83,111,16567,Dec 07 01:25 PM
Keith R. Alexandra,CEO - Beauty,2021-12-06,Option Exercise,148.83,87,12953,Dec 07 01:23 PM
Francisco Ma. Fatima,"CEO - Baby, Fem & Family Care",2021-12-06,Option Exercise,148.83,49,7229,Dec 07 01:21 PM
Jejurikar Shailesh,Chief Operating Officer,2021-12-06,Option Exercise,148.83,34,5121,Dec 07 01:49 PM
TASTAD CAROLYN M,CEO - Health Care,2021-12-06,Option Exercise,148.83,63,9338,Dec 07 01:44 PM
Aguilar Moses Victor Javier,"Chf Rsch, Dev & Innov Officer",2021-12-06,Option Exercise,148.83,17,2560,Dec 07 01:45 PM
Taylor David S,Executive Chairman,2021-12-06,Option Exercise,148.83,178,26508,Dec 07 01:42 PM
Schulten Andre,Chief Financial Officer,2021-12-06,Option Exercise,148.83,39,5874,Dec 07 01:40 PM
Francisco Ma. Fatima,"CEO-Baby, Fem & Family Care",2021-11-22,Option Exercise,83.87,784,65754,Nov 24 01:25 PM
Francisco Ma. Fatima,"CEO-Baby, Fem & Family Care",2021-11-22,Option Exercise,83.87,8115,680605,Nov 24 01:25 PM
Homan Michael G.,SVP - Chief Accounting Officer,2021-11-22,Option Exercise,85.13,10134,862707,Nov 24 12:07 PM
Homan Michael G.,SVP - Chief Accounting Officer,2021-11-22,Sale,148.29,10134,1502742,Nov 24 12:07 PM
Francisco Ma. Fatima,"CEO-Baby, Fem & Family Care",2021-11-22,Sale,148.13,784,116137,Nov 24 01:25 PM
Francisco Ma. Fatima,"CEO-Baby, Fem & Family Care",2021-11-22,Sale,148.4,8115,1204266,Nov 24 01:25 PM
Coombe Gary A,CEO - Grooming,2021-11-16,Option Exercise,85.13,15000,1276950,Nov 18 04:12 PM
Taylor David S,Executive Chairman,2021-11-16,Option Exercise,80.29,50000,4014500,Nov 18 04:13 PM
Coombe Gary A,CEO - Grooming,2021-11-16,Sale,148.07,15000,2221052,Nov 18 04:12 PM
Taylor David S,Executive Chairman,2021-11-16,Sale,148,50000,7400000,Nov 18 04:13 PM
Homan Michael G.,SVP - Chief Accounting Officer,2021-11-10,Option Exercise,85.13,10000,851300,Nov 12 04:14 PM
Taylor David S,Executive Chairman,2021-11-10,Option Exercise,80.29,50000,4014500,Nov 12 04:18 PM
Homan Michael G.,SVP - Chief Accounting Officer,2021-11-10,Sale,146.81,10000,1468111,Nov 12 04:14 PM
Taylor David S,Executive Chairman,2021-11-10,Sale,146,50000,7300110,Nov 12 04:18 PM
Francisco Ma. Fatima,"CEO - Baby, Fem & Family Care",2021-11-05,Sale,146,3400,496400,Nov 08 09:40 AM
Francisco Ma. Fatima,"CEO - Baby, Fem & Family Care",2021-11-03,Sale,145,3400,493000,Nov 04 09:33 AM
Francisco Ma. Fatima,"CEO - Baby, Fem & Family Care",2021-10-26,Sale,143,1200,171600,Oct 26 04:36 PM
PELTZ NELSON,Director,2021-08-31,Sale,142.43,207000,29482186,Sep 02 05:50 PM
Schulten Andre,Chief Financial Officer,2021-08-23,Sale,144.5,1513,218628,Aug 23 02:43 PM
Coombe Gary A,CEO - Grooming,2021-08-20,Option Exercise,85.13,20000,1702600,Aug 23 02:45 PM
Coombe Gary A,CEO - Grooming,2021-08-20,Sale,145.22,20000,2904366,Aug 23 02:45 PM
Homan Michael G.,SVP - Chief Accounting Officer,2021-08-19,Sale,144.39,1558,224953,Aug 19 07:37 PM
TASTAD CAROLYN M,CEO - Health Care,2021-08-19,Sale,143.9,15456,2224118,Aug 19 07:38 PM
Francisco Ma. Fatima,CEO - Baby & Feminine Care,2021-08-19,Sale,145,3703,536935,Aug 19 07:24 PM
Keith R. Alexandra,CEO - Beauty,2021-08-19,Sale,143.27,967,138542,Aug 19 07:36 PM
Keith R. Alexandra,CEO - Beauty,2021-08-19,Sale,143.27,15355,2199911,Aug 19 07:36 PM
Grabowski Mary Theresa,Chief Human Resources Officer,2021-08-19,Sale,144.24,8704,1255485,Aug 19 06:46 PM
Majoras Deborah P,Chief Legal Officer & Secy,2021-08-19,Sale,145.2,14299,2076180,Aug 19 07:40 PM
Taylor David S,"Chairman, President & CEO",2021-08-18,Sale,144.01,40106,5775625,Aug 19 05:03 PM
Francisco Ma. Fatima,CEO - Baby & Feminine Care,2021-08-17,Sale,144.37,9726,1404152,Aug 19 07:24 PM
TASTAD CAROLYN M,CEO - Health Care,2021-08-17,Sale,144.37,12696,1832934,Aug 19 07:38 PM
Homan Michael G.,SVP - Chief Accounting Officer,2021-08-17,Sale,144.37,667,96295,Aug 19 07:37 PM
Keith R. Alexandra,CEO - Beauty,2021-08-17,Sale,144.37,840,121272,Aug 19 07:36 PM
Keith R. Alexandra,CEO - Beauty,2021-08-17,Sale,144.37,13325,1923744,Aug 19 07:36 PM
Coombe Gary A,CEO - Grooming,2021-08-17,Sale,144.37,12006,1733318,Aug 19 07:32 PM
Grabowski Mary Theresa,Chief Human Resources Officer,2021-08-17,Sale,144.37,7150,1032253,Aug 19 06:46 PM
Schulten Andre,Chief Financial Officer,2021-08-17,Sale,144.37,1010,145815,Aug 19 05:52 PM
Taylor David S,"Chairman, President & CEO",2021-08-17,Sale,144.37,53477,7720528,Aug 19 05:03 PM
Majoras Deborah P,Chief Legal Officer & Secy,2021-08-17,Sale,144.37,11746,1695782,Aug 19 07:40 PM
Moeller Jon R,Vice Chairman and COO,2021-08-17,Sale,144.37,26107,3769094,Aug 19 08:01 PM
Moeller Jon R,Vice Chairman and COO,2021-08-17,Sale,144.37,810,116941,Aug 19 08:01 PM
Jejurikar Shailesh,CEO - Fabric & Home Care,2021-08-17,Sale,144.37,10948,1580574,Aug 19 08:13 PM
FergusonMchugh MaryLynn,CEO - Family Care & P&G Ventur,2021-08-17,Sale,144.37,12934,1867295,Aug 19 08:24 PM
Pritchard Marc S.,Chief Brand Officer,2021-08-17,Sale,144.37,13126,1895014,Aug 19 08:34 PM
Aguilar Moses Victor Javier,"Chf Rsch, Dev & Innov Officer",2021-08-17,Sale,144.37,926,133688,Aug 19 08:47 PM
Coombe Gary A,CEO - Grooming,2021-08-16,Option Exercise,78.66,13360,1050898,Aug 16 04:56 PM
Coombe Gary A,CEO - Grooming,2021-08-16,Sale,144.5,13360,1930528,Aug 16 04:56 PM
Jejurikar Shailesh,CEO - Fabric & Home Care,2021-08-12,Sale,142.91,5800,828849,Aug 13 02:07 PM
Jejurikar Shailesh,CEO - Fabric & Home Care,2021-08-11,Option Exercise,78.66,38196,3004497,Aug 13 02:07 PM
Jejurikar Shailesh,CEO - Fabric & Home Care,2021-08-11,Sale,142.75,22344,3189606,Aug 13 02:07 PM
PELTZ NELSON,Director,2021-08-10,Sale,142.15,315295,44819783,Aug 12 05:18 PM
FergusonMchugh MaryLynn,CEO - Family Care & P&G Ventur,2021-08-04,Option Exercise,78.66,49899,3925055,Aug 05 09:03 AM
