Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
KRAUS SCOTT E,SVP OF REAL ESTATE & EXPANSION,2021-08-18,Sale,602.41,3432,2067470,Aug 19 04:58 PM
KRAUS SCOTT E,SVP OF REAL ESTATE & EXPANSION,2021-08-17,Option Exercise,102.62,1568,160908,Aug 19 04:58 PM
KRAUS SCOTT E,SVP OF REAL ESTATE & EXPANSION,2021-08-17,Sale,603.02,1568,945532,Aug 19 04:58 PM
OREILLY LAWRENCE P,Director,2021-08-16,Sale,600.03,7000,4200216,Aug 18 04:34 PM
OREILLY LAWRENCE P,Director,2021-08-16,Sale,600.03,5000,3000154,Aug 18 04:34 PM
DUMAS ROBERT ALLEN,SVP OF EASTERN STORE OPS/SALES,2021-08-12,Option Exercise,102.62,5000,513100,Aug 16 04:30 PM
DUMAS ROBERT ALLEN,SVP OF EASTERN STORE OPS/SALES,2021-08-12,Sale,597.79,5000,2988971,Aug 16 04:30 PM
HENSLEE GREGORY L,CHAIRMAN OF THE BOARD,2021-08-03,Option Exercise,92.65,26346,2440957,Aug 05 04:36 PM
McFall Thomas,CFO & EVP,2021-08-03,Option Exercise,92.65,19784,1832988,Aug 05 04:38 PM
ANDREWS JONATHAN WYATT,SVP OF HR & TRAINING,2021-08-03,Option Exercise,146.68,5000,733400,Aug 05 04:40 PM
ANDREWS JONATHAN WYATT,SVP OF HR & TRAINING,2021-08-03,Sale,616.05,5000,3080234,Aug 05 04:40 PM
McFall Thomas,CFO & EVP,2021-08-03,Sale,611.72,19784,12102316,Aug 05 04:38 PM
HENSLEE GREGORY L,CHAIRMAN OF THE BOARD,2021-08-03,Sale,615.34,26346,16211648,Aug 05 04:36 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-22,Option Exercise,262.38,831,218038,Jul 22 04:38 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-22,Sale,610,831,506910,Jul 22 04:38 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-20,Option Exercise,262.38,5486,1439417,Jul 22 04:38 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-20,Sale,610.99,5486,3351917,Jul 22 04:38 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-16,Option Exercise,256.56,12249,3142560,Jul 20 04:31 PM
FLETCHER JEREMY ADAM,SVP OF FINANCE/CONTROLLER,2021-07-16,Option Exercise,102.62,5000,513100,Jul 20 04:32 PM
FLETCHER JEREMY ADAM,SVP OF FINANCE/CONTROLLER,2021-07-16,Sale,600.46,5000,3002276,Jul 20 04:32 PM
SHAW JEFF M,COO & CO-PRESIDENT,2021-07-16,Sale,600.47,12249,7355141,Jul 20 04:31 PM
VENOSDEL RICHARD DARIN,SVP OF INVENTORY MANAGEMENT,2021-07-02,Option Exercise,180.46,2500,451150,Jul 07 04:31 PM
VENOSDEL RICHARD DARIN,SVP OF INVENTORY MANAGEMENT,2021-07-02,Sale,580.21,2500,1450514,Jul 07 04:31 PM
