Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
Bauer Jonathan S.,Chief Investment Officer,2022-01-01,Option Exercise,0,3081,0,Jan 04 02:54 PM
Bailo Karen,Commercial Lines President,2022-01-01,Option Exercise,0,3450,0,Jan 04 02:43 PM
Callahan Patrick K,Personal Lines President,2021-12-23,Sale,101.5,3230,327845,Dec 27 02:57 PM
Marshall Mariann Wojtkun,Chief Accounting Officer,2021-12-22,Sale,101.35,1400,141890,Dec 23 01:17 PM
Sieger Michael D,Claims President,2021-12-16,Sale,102.9,13038,1341652,Dec 20 12:12 PM
Broz Steven,Chief Information Officer,2021-12-16,Sale,101.18,2311,233827,Dec 20 12:07 PM
Griffith Susan Patricia,President and CEO,2021-12-16,Sale,103.24,45000,4645652,Dec 20 01:06 PM
Broz Steven,Chief Information Officer,2021-11-18,Sale,90.51,2311,209169,Nov 22 03:08 PM
Van Dyke Kahina,Director,2021-10-21,Sale,93.6,3400,318237,Oct 25 12:45 PM
Broz Steven,Chief Information Officer,2021-10-14,Sale,90.25,2311,208568,Oct 18 04:39 PM
Broz Steven,Chief Information Officer,2021-09-21,Sale,92.39,2311,213513,Sep 23 02:30 PM
Griffith Susan Patricia,President and CEO,2021-09-17,Sale,92.6,45000,4166793,Sep 21 02:25 PM
Bailo Karen,Commercial Lines President,2021-08-19,Sale,95.95,6326,607000,Aug 23 02:52 PM
Sauerland John P,VP and Chief Financial Officer,2021-08-19,Sale,95.47,12000,1145640,Aug 23 12:56 PM
Charney M Jeffrey,Chief Marketing Officer,2021-08-19,Sale,95.89,14300,1371173,Aug 23 12:52 PM
Murphy John Jo,CRM President,2021-08-19,Sale,96.2,12000,1154414,Aug 23 12:48 PM
Snyder Barbara R,Director,2021-07-20,Option Exercise,0,4809,0,Jul 22 02:59 PM
Niederst Lori A,Chief Human Resource Officer,2021-07-19,Sale,95.29,9126,869617,Jul 21 02:53 PM
Mascaro Daniel P,"Vice Pres, Secretary and CLO",2021-07-19,Sale,95.29,9505,905731,Jul 21 02:46 PM
Quigg Andrew J,Chief Strategy Officer,2021-07-19,Sale,95.29,3096,295018,Jul 21 02:41 PM
Sauerland John P,VP and Chief Financial Officer,2021-07-15,Sale,90.54,12000,1086480,Jul 19 02:32 PM
