Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),SEC Form 4
FALZON ROBERT,EVP and Vice Chairman,2022-01-07,Option Exercise,80.74,18191,1468754,Jan 10 04:42 PM
FALZON ROBERT,EVP and Vice Chairman,2022-01-07,Sale,115,16900,1943500,Jan 10 04:42 PM
FALZON ROBERT,EVP and Vice Chairman,2022-01-04,Option Exercise,65.89,60000,3953432,Jan 06 02:53 PM
FALZON ROBERT,EVP and Vice Chairman,2022-01-04,Sale,113,54007,6103036,Jan 06 02:53 PM
Lowrey Charles F,Chief Executive Officer,2021-12-28,Option Exercise,81.06,84440,6844380,Dec 29 09:48 AM
Lowrey Charles F,Chief Executive Officer,2021-12-28,Sale,110,93894,10328340,Dec 29 09:48 AM
SCHMIDT TIMOTHY L,Senior Vice President,2021-11-16,Sale,112.26,3500,392910,Nov 18 11:37 AM
Sleyster Scott,Executive Vice President,2021-11-11,Option Exercise,56.28,22383,1259741,Nov 12 02:58 PM
Sleyster Scott,Executive Vice President,2021-11-11,Sale,109.62,22383,2453624,Nov 12 02:58 PM
Silitch Nicholas C,Senior Vice President,2021-11-10,Option Exercise,63.59,21872,1390840,Nov 12 02:49 PM
TODMAN MICHAEL,Director,2021-11-10,Buy,108.89,375,40834,Nov 12 02:54 PM
Silitch Nicholas C,Senior Vice President,2021-11-10,Sale,109.75,21872,2400452,Nov 12 02:49 PM
Lowrey Charles F,Chief Executive Officer,2021-10-08,Option Exercise,63.59,39958,2540929,Oct 13 02:19 PM
Lowrey Charles F,Chief Executive Officer,2021-10-08,Sale,110,37011,4071210,Oct 13 02:19 PM
SCHMIDT TIMOTHY L,Senior Vice President,2021-08-24,Option Exercise,59.41,6579,390858,Aug 24 05:45 PM
SCHMIDT TIMOTHY L,Senior Vice President,2021-08-24,Sale,104.91,6579,690203,Aug 24 05:45 PM
